result,dif_goal,dif_possession,dif_shot_on_goal,dif_shot,dif_corner
3,0.0,0.029000000000000026,-1.0,0.40000000000000036,2.5999999999999996
0,-0.19999999999999996,0.11000000000000004,-0.2999999999999998,3.200000000000001,2.3000000000000003
1,-0.19999999999999996,-0.09399999999999992,-1.2000000000000002,-2.0,-0.5999999999999996
0,0.0,0.08199999999999996,-0.09999999999999964,-0.3000000000000007,1.5
3,0.6000000000000001,0.0470000000000001,2.9000000000000004,4.300000000000001,2.0
0,-0.8,-0.124,-1.0,-0.3000000000000007,-0.8999999999999995
1,0.10000000000000009,-0.02899999999999997,0.3999999999999999,2.0,1.8999999999999995
0,-0.40000000000000013,-0.07400000000000012,-0.5,2.9000000000000004,0.9000000000000004
3,2.0,0.20300000000000007,5.6000000000000005,12.600000000000001,3.5
3,0.7,0.04199999999999998,1.9000000000000004,7.3,2.6999999999999997
1,0.5,-0.02400000000000002,-0.20000000000000018,-1.5,-0.39999999999999947
3,1.3,0.03899999999999998,2.8999999999999995,2.299999999999999,1.6999999999999993
0,-1.1,-0.07600000000000001,-0.40000000000000036,3.0,1.5
1,0.09999999999999987,0.0,0.2999999999999998,1.0999999999999996,-0.5
3,0.7999999999999999,0.04500000000000004,1.2999999999999998,6.599999999999998,1.8000000000000007
1,-0.10000000000000009,-0.13999999999999996,-0.49999999999999956,0.20000000000000107,-0.5
3,3.3,0.17200000000000004,3.8999999999999995,8.900000000000002,4.9
3,1.4000000000000001,0.007000000000000006,2.3,6.699999999999999,1.5999999999999996
0,-0.09999999999999987,0.02399999999999991,-0.6999999999999993,-2.200000000000001,0.5999999999999996
3,0.8999999999999999,-0.0119999999999999,3.5,6.1,2.3000000000000007
0,0.2999999999999998,0.05999999999999994,1.8000000000000003,7.0,3.7
1,0.09999999999999998,0.1409999999999999,3.0,8.0,3.2
0,1.5999999999999999,0.12599999999999995,4.9,9.099999999999998,3.1000000000000005
0,-0.11111111111111116,-0.12611111111111106,-1.7444444444444445,-2.511111111111111,-1.188888888888889
0,-1.5,-0.09566666666666662,-1.5777777777777775,1.0777777777777793,0.3555555555555552
0,0.14444444444444438,0.06388888888888894,0.38888888888888884,3.2666666666666657,2.844444444444445
0,-1.2,-0.14000000000000007,-1.2000000000000002,-1.1000000000000014,-0.20000000000000018
1,0.09999999999999987,-0.1070000000000001,-0.9000000000000004,1.0,1.0
3,0.5999999999999999,-0.06499999999999995,1.7000000000000002,1.8000000000000007,1.5
1,1.6999999999999997,0.18299999999999994,3.7,8.299999999999999,2.0
3,0.7999999999999999,0.22899999999999998,2.3000000000000003,6.199999999999999,2.8000000000000003
3,0.5,0.15600000000000008,1.5999999999999996,3.0999999999999996,1.3999999999999995
0,-1.0999999999999999,-0.033999999999999975,-2.9000000000000004,-2.0999999999999996,-1.5999999999999996
0,0.30000000000000004,0.08099999999999996,-1.0,-2.3000000000000007,1.2000000000000002
3,1.4000000000000001,0.12500000000000006,3.6000000000000005,7.400000000000002,3.5999999999999996
0,-1.2999999999999998,-0.0030000000000000027,-1.7000000000000002,-2.8000000000000007,-0.39999999999999947
0,-0.19999999999999996,-0.06300000000000006,-0.20000000000000018,1.0999999999999996,-0.5999999999999996
0,0.5,0.03699999999999998,2.0,3.799999999999999,2.0999999999999996
1,0.10000000000000009,-0.05500000000000016,0.3999999999999999,0.5,1.0999999999999996
3,0.5,0.010999999999999954,0.7000000000000002,2.5,1.8000000000000003
0,-0.20000000000000007,0.03199999999999992,0.10000000000000009,-0.5,0.20000000000000018
3,0.20000000000000007,0.125,2.1999999999999997,7.600000000000001,3.0000000000000004
3,0.4999999999999998,0.0040000000000000036,2.1000000000000005,4.800000000000001,1.5
1,1.2000000000000002,0.15799999999999997,3.8,8.1,3.2
0,-0.40000000000000013,-0.04399999999999982,-1.2000000000000002,-1.1999999999999993,-0.20000000000000018
3,0.7999999999999999,0.08400000000000007,2.1,4.199999999999999,1.5
3,1.9000000000000001,0.030000000000000138,3.8,7.600000000000001,1.2000000000000002
3,-0.19999999999999996,-0.02400000000000002,0.7999999999999998,0.09999999999999964,-0.5999999999999996
0,-0.3999999999999999,-0.04399999999999993,-1.7999999999999998,-1.0999999999999996,1.2000000000000002
1,-0.09999999999999987,0.03200000000000003,0.2999999999999998,2.4000000000000004,1.7000000000000002
3,0.09999999999999998,-0.05400000000000005,1.3000000000000003,2.4000000000000004,1.7000000000000002
3,0.0,-0.008999999999999952,1.5,2.5,1.6000000000000005
3,1.1,0.18099999999999994,1.6999999999999997,4.4,3.8
3,3.0999999999999996,0.121,3.7,8.7,3.1000000000000005
1,-0.5,0.015000000000000013,-0.9000000000000004,1.700000000000001,3.3999999999999995
3,1.2,0.11499999999999988,4.0,8.3,3.3
1,-0.8000000000000003,-0.014000000000000123,-1.1000000000000005,0.0,-0.5
3,1.6,0.2270000000000001,3.4,4.899999999999999,2.5
3,0.20000000000000007,0.006000000000000005,0.6999999999999997,0.5999999999999996,1.7000000000000002
0,1.7000000000000002,0.05699999999999994,1.1999999999999993,5.1,2.7
3,-0.5,-0.09600000000000003,-0.9999999999999996,-0.7000000000000011,0.10000000000000053
3,1.1,0.08500000000000002,1.7000000000000002,4.000000000000002,2.9000000000000004
1,0.6,0.11800000000000005,2.7,7.499999999999998,3.4999999999999996
1,-0.20000000000000018,-0.05399999999999994,-1.3000000000000007,-2.4000000000000004,-1.1999999999999993
0,-0.30000000000000004,0.07100000000000001,1.4,3.1999999999999993,0.09999999999999964
3,1.6,0.19099999999999995,1.8999999999999995,4.800000000000001,3.5
3,-0.19999999999999996,-0.09199999999999997,0.5,-0.40000000000000036,0.2999999999999998
1,1.0,0.14,2.2,6.0,3.1
1,-1.4000000000000001,-0.08700000000000013,-1.8000000000000007,-1.1999999999999993,0.09999999999999964
0,0.5000000000000001,0.046999999999999986,0.6999999999999997,0.09999999999999964,0.3000000000000007
0,-0.09999999999999987,-0.10699999999999987,-0.40000000000000036,1.1999999999999993,0.7999999999999998
1,-0.09999999999999998,0.05999999999999994,0.0,0.29999999999999893,1.6000000000000005
0,-0.5,-0.03900000000000009,0.9000000000000004,2.299999999999999,-0.20000000000000018
0,-0.19999999999999996,-0.0799999999999999,1.2000000000000002,2.299999999999999,2.7
3,1.8,0.0030000000000001137,3.5,9.600000000000001,1.0999999999999996
0,-0.9000000000000001,-0.07699999999999996,-0.2999999999999998,0.6000000000000014,1.0
3,0.09999999999999998,0.044999999999999984,-0.3999999999999999,-0.40000000000000036,0.7000000000000002
1,-0.7,-0.021999999999999853,-1.0,-2.4000000000000004,-0.2999999999999998
3,0.6000000000000001,0.0040000000000000036,0.5,0.9000000000000004,0.20000000000000018
1,1.0,-0.15399999999999997,0.5,-2.3000000000000007,-1.0999999999999996
1,-0.10000000000000009,0.029000000000000026,2.0999999999999996,4.1,1.2999999999999998
3,1.1,0.15800000000000008,3.5,5.700000000000001,3.9999999999999996
3,0.7000000000000001,-0.17300000000000004,0.6999999999999997,-0.9000000000000004,-1.3999999999999995
0,0.6000000000000001,0.02900000000000008,1.7999999999999998,5.499999999999998,0.39999999999999947
0,-0.9,-0.19200000000000006,0.6000000000000001,0.6000000000000014,-0.10000000000000053
1,0.6,0.11599999999999999,1.9000000000000004,5.300000000000001,2.8000000000000003
3,0.10000000000000009,-0.15900000000000003,0.6000000000000005,-0.40000000000000036,0.0
3,2.5,0.178,3.9,12.100000000000001,5.5
0,-0.09999999999999998,0.052999999999999936,0.7999999999999998,2.5,2.6999999999999997
3,0.8999999999999999,0.126,2.1999999999999997,5.699999999999999,2.5
3,-0.09999999999999987,-0.12100000000000011,-1.2000000000000002,-0.8000000000000007,-0.5
1,1.2,0.272,1.1,2.5,2.5999999999999996
3,0.5,0.041000000000000036,0.30000000000000027,0.5999999999999996,0.40000000000000036
3,1.2,0.19900000000000007,4.3,8.700000000000001,3.8999999999999995
0,-0.6999999999999997,0.08100000000000018,-0.5999999999999996,2.5999999999999996,0.5999999999999996
3,2.9000000000000004,-0.03499999999999992,6.200000000000001,9.500000000000002,-0.8999999999999995
0,0.09999999999999987,-0.020000000000000018,-0.40000000000000036,0.8999999999999986,0.8000000000000007
3,0.5999999999999999,0.14699999999999996,1.8000000000000007,3.0,1.8000000000000007
3,-0.8999999999999999,-0.03900000000000009,-0.5,0.9000000000000004,1.3000000000000007
0,-0.5999999999999999,-0.061,0.2999999999999998,-0.9000000000000004,0.9000000000000004
3,0.30000000000000004,0.08099999999999996,2.5,7.100000000000001,3.0
3,1.0999999999999999,-0.0020000000000000018,3.0999999999999996,4.900000000000002,1.5
0,-0.4999999999999999,-0.22699999999999998,-0.20000000000000018,-2.0999999999999996,1.0
0,-0.8,-0.05400000000000005,0.2999999999999998,2.4000000000000004,-0.2999999999999998
3,0.40000000000000013,0.051000000000000045,2.5999999999999996,5.100000000000001,1.8000000000000007
1,0.20000000000000007,0.033999999999999975,0.8999999999999999,5.299999999999999,3.1000000000000005
3,0.30000000000000004,0.06399999999999995,1.4999999999999996,4.6,3.0000000000000004
0,-1.2000000000000002,0.01000000000000012,-0.8000000000000007,2.8000000000000007,1.9000000000000004
0,-0.5,-0.0039999999999998925,-0.1999999999999993,2.4000000000000004,1.4000000000000004
0,-0.30000000000000004,-0.14900000000000008,0.39999999999999947,0.40000000000000036,0.1999999999999993
3,0.9,0.07199999999999995,2.0999999999999996,4.0,0.20000000000000018
3,-0.30000000000000004,0.012999999999999956,-0.40000000000000036,1.4000000000000004,1.3999999999999995
1,0.7,0.020999999999999908,2.8999999999999995,1.5999999999999996,0.5999999999999996
0,0.09999999999999998,-0.012000000000000122,1.8000000000000003,5.199999999999999,1.5
3,0.7999999999999999,0.20900000000000007,2.6,8.399999999999999,2.5
3,-0.5999999999999999,-0.04999999999999993,-1.0,-3.299999999999999,-0.7000000000000002
0,0.40000000000000013,0.14900000000000002,0.7000000000000002,0.8000000000000007,2.1999999999999993
1,0.6,0.15000000000000002,-0.30000000000000027,1.6000000000000014,0.1999999999999993
0,0.3999999999999999,0.03199999999999992,1.1,3.200000000000001,2.0
3,2.3,0.10299999999999998,4.300000000000001,10.899999999999999,0.10000000000000053
3,-0.20000000000000018,-0.06299999999999994,-0.8000000000000003,-1.0999999999999996,1.5999999999999996
3,1.0,0.173,0.20000000000000018,1.8000000000000007,1.4000000000000004
0,-1.1999999999999997,-0.018000000000000127,-0.09999999999999964,-0.09999999999999964,-0.5
1,-0.7999999999999998,0.07199999999999995,0.40000000000000036,0.1999999999999993,0.9000000000000004
1,0.40000000000000013,0.08199999999999996,1.7000000000000002,5.800000000000001,1.1000000000000005
3,2.8,0.18999999999999995,4.4,11.600000000000001,5.6000000000000005
3,0.7,-0.03199999999999992,1.6999999999999997,1.6999999999999993,1.5
3,0.7999999999999999,0.01699999999999996,0.6999999999999997,1.5,1.9000000000000004
3,0.7,0.07399999999999995,1.0,3.0999999999999996,0.9000000000000004
0,-0.09999999999999998,0.12500000000000006,1.5,6.0,0.3000000000000007
3,0.19999999999999996,-0.03599999999999992,1.1000000000000005,0.5999999999999996,0.09999999999999964
3,1.8,0.06500000000000006,4.200000000000001,7.600000000000001,-0.7999999999999998
0,0.10000000000000009,-0.08199999999999985,1.3999999999999995,2.799999999999999,1.2000000000000002
3,-0.6000000000000001,-0.15800000000000003,-0.2999999999999998,-3.700000000000001,-0.9000000000000004
3,0.2999999999999998,0.12200000000000005,2.0000000000000004,4.800000000000001,1.9
3,0.8999999999999999,0.009999999999999898,2.3,6.9,2.7
3,0.9,0.15500000000000003,0.9000000000000004,3.5999999999999996,0.8000000000000007
0,-0.8,-0.09000000000000008,-0.7000000000000002,-2.200000000000001,-1.7999999999999998
3,1.2999999999999998,-0.03300000000000003,4.0,3.5,1.9000000000000004
0,-1.7999999999999998,-0.07800000000000007,-1.7999999999999998,-0.40000000000000036,1.5999999999999996
3,1.6,0.16400000000000003,4.0,9.200000000000001,4.8
3,0.10000000000000009,-0.05099999999999999,0.7000000000000002,0.9000000000000004,2.7
3,1.7,0.09699999999999992,4.5,10.5,4.3
3,0.5999999999999999,0.23899999999999988,3.3999999999999995,6.200000000000001,1.7000000000000002
3,1.0,0.02400000000000002,2.4000000000000004,4.9,-1.3000000000000007
0,-0.5,0.006999999999999951,-0.10000000000000009,1.3000000000000007,2.6
0,-1.5,-0.139,-3.0,-3.8000000000000007,0.20000000000000018
3,0.9999999999999998,0.027000000000000135,1.7000000000000002,5.700000000000001,3.8
0,0.19999999999999996,0.039000000000000035,-0.09999999999999964,-3.6999999999999993,-1.1999999999999993
0,-1.2,-0.040000000000000036,1.2000000000000002,6.1,2.3
1,1.2999999999999998,0.1429999999999999,1.9000000000000004,8.1,3.700000000000001
3,0.3999999999999999,0.09499999999999992,-0.2999999999999998,2.5,1.5
1,-0.6000000000000001,-0.013999999999999901,0.5,0.5,0.0
0,-0.30000000000000004,-0.040999999999999925,2.9000000000000004,4.300000000000001,0.2999999999999998
0,1.2000000000000002,0.26899999999999996,1.7000000000000002,7.200000000000001,4.6
3,0.19999999999999996,-0.009999999999999898,1.5999999999999996,5.200000000000001,3.1000000000000005
0,0.0,-0.10599999999999993,0.10000000000000053,0.9000000000000004,0.5999999999999996
0,-1.9999999999999998,-0.061,-2.2,-1.0999999999999996,2.3
3,0.30000000000000004,-0.13899999999999996,2.4000000000000004,-0.6999999999999993,-1.4000000000000004
0,-0.3999999999999999,-0.025000000000000022,-0.20000000000000018,2.5999999999999996,-0.5
3,1.1,0.15999999999999992,0.8999999999999999,4.899999999999999,2.3
0,0.8,0.16800000000000004,2.3000000000000003,7.6,1.1000000000000005
3,1.5999999999999999,0.16000000000000003,2.3999999999999995,8.299999999999999,4.8
0,0.7,0.1080000000000001,3.5999999999999996,9.299999999999999,3.7
3,0.09999999999999998,-0.04299999999999998,1.1999999999999997,2.0999999999999996,1.3000000000000007
0,0.6,0.11700000000000005,0.0,1.5,-0.3000000000000007
3,0.7,-0.06999999999999995,-0.20000000000000018,-1.6999999999999993,0.40000000000000036
1,0.20000000000000007,0.029000000000000026,1.4,5.5,4.7
3,0.6000000000000001,0.009000000000000008,1.2999999999999998,3.9000000000000004,1.6000000000000005
1,-0.19999999999999996,-0.14399999999999996,-0.5999999999999996,-2.3000000000000007,-0.40000000000000036
0,0.5000000000000001,0.16799999999999998,0.40000000000000036,3.700000000000001,2.8
3,1.6,-0.017000000000000015,2.8999999999999995,7.100000000000001,3.5
0,0.4,0.061000000000000054,0.40000000000000036,1.0,0.5999999999999996
3,0.09999999999999998,0.1349999999999999,1.7000000000000002,8.899999999999999,1.7000000000000002
0,-1.5999999999999999,-0.15000000000000002,-1.4000000000000004,-4.0,-1.7999999999999998
0,1.5999999999999999,0.04700000000000004,3.1000000000000005,2.799999999999997,-1.5
1,1.7999999999999998,0.12300000000000005,3.9,10.200000000000001,2.2
3,1.3,0.09399999999999992,1.8000000000000007,5.0,0.2999999999999998
3,0.7,0.05300000000000005,2.3,7.200000000000001,2.4
3,0.8999999999999999,0.09400000000000008,1.7000000000000002,2.4000000000000004,2.7
0,0.30000000000000004,-0.013999999999999957,1.2000000000000002,4.6,1.6
3,0.8,0.16499999999999992,2.0,4.100000000000001,3.2
0,-0.19999999999999973,0.04400000000000004,0.09999999999999964,0.1999999999999993,1.0
0,0.10000000000000009,0.14100000000000001,1.7000000000000002,6.700000000000001,2.1
3,0.5,-0.05399999999999999,0.8000000000000003,0.6999999999999993,0.7999999999999998
0,0.3999999999999999,-0.06599999999999995,0.9000000000000004,-0.9000000000000004,0.40000000000000036
3,-0.10000000000000009,0.06900000000000006,0.5,4.200000000000001,2.0999999999999996
1,-1.9,-0.17900000000000005,-2.3999999999999995,-5.0,1.1000000000000005
3,1.9000000000000001,0.20499999999999985,3.9,9.6,4.5
3,1.6,0.13000000000000006,2.4999999999999996,5.0,2.1999999999999997
0,-0.2999999999999998,-0.040000000000000036,1.7000000000000002,3.4000000000000004,0.1999999999999993
3,0.8999999999999999,0.08100000000000013,1.1999999999999997,3.3999999999999986,0.9000000000000004
1,0.10000000000000009,0.027000000000000024,1.5,5.0,0.5
3,1.9999999999999998,0.0689999999999999,3.4000000000000004,5.1,1.3000000000000007
0,-0.30000000000000004,-0.05599999999999983,0.20000000000000018,-2.900000000000002,0.0
3,-0.09999999999999998,0.118,2.4000000000000004,8.9,2.3999999999999995
3,0.30000000000000004,0.09299999999999997,1.9,5.399999999999999,0.09999999999999964
3,1.1,0.1070000000000001,1.9,1.9000000000000004,1.0999999999999996
3,0.20000000000000018,-0.06800000000000017,-0.09999999999999964,-0.6999999999999993,1.5999999999999996
3,1.7000000000000002,0.28400000000000003,4.6000000000000005,12.600000000000001,4.4
1,0.19999999999999996,-0.02400000000000002,1.4,3.700000000000001,3.8000000000000003
3,0.5999999999999999,0.04599999999999993,1.1000000000000005,2.8000000000000007,-1.4000000000000004
0,-0.5,-0.068,-0.5999999999999996,2.700000000000001,2.9000000000000004
1,0.30000000000000004,0.15899999999999997,1.0,4.1,2.1000000000000005
0,0.0,-0.09799999999999992,0.8000000000000003,-0.3000000000000007,-1.5
0,-0.19999999999999996,-0.033000000000000085,-0.2999999999999998,-1.200000000000001,0.8999999999999995
0,-1.6,-0.0030000000000001137,-0.1999999999999993,2.700000000000001,0.2999999999999998
3,1.4999999999999998,-0.04699999999999993,2.5999999999999996,3.4000000000000004,-0.10000000000000053
0,0.0,-0.0809999999999999,-0.2999999999999998,-0.6000000000000014,1.5
3,0.8999999999999999,0.306,2.4999999999999996,4.699999999999999,2.0
1,-0.30000000000000004,0.05700000000000005,1.2999999999999998,4.199999999999999,1.6999999999999997
0,1.0,0.06900000000000006,2.2,4.6,1.0
0,0.30000000000000004,0.02300000000000013,2.6,4.6,0.0
0,-0.5,-0.16000000000000003,-2.4000000000000004,-8.600000000000001,-2.9000000000000004
1,0.8,0.02300000000000002,0.3000000000000007,4.299999999999999,4.1
1,0.8,-0.17500000000000004,-0.7999999999999998,-1.5,-3.2
3,-0.20000000000000018,0.06900000000000006,0.40000000000000036,3.099999999999998,3.6000000000000005
0,-0.7,-0.065,-0.40000000000000036,2.700000000000001,-0.09999999999999964
3,1.4,0.16900000000000004,1.7000000000000002,1.3999999999999986,1.8000000000000003
1,-0.5000000000000001,-0.05700000000000005,0.10000000000000009,0.20000000000000107,0.6000000000000005
1,0.8,0.132,1.7999999999999998,4.700000000000001,1.0
0,0.0,-0.007000000000000006,1.4000000000000004,1.799999999999999,0.0
0,0.30000000000000027,0.03300000000000014,0.2999999999999998,-2.9999999999999982,1.1999999999999993
0,-0.09999999999999987,-0.16599999999999998,-0.6000000000000001,-1.799999999999999,0.5
3,-0.7000000000000001,0.020000000000000018,0.5,4.200000000000001,0.6000000000000001
1,-0.4999999999999999,0.21800000000000003,0.7000000000000002,8.3,2.8999999999999995
1,-0.30000000000000004,-0.04599999999999993,0.9000000000000004,4.899999999999999,0.40000000000000036
1,-0.8999999999999999,-0.18500000000000005,-1.1,-2.1999999999999993,-1.7999999999999998
1,0.7,-0.033999999999999975,0.0,-1.0999999999999996,0.6999999999999993
3,1.6,0.09899999999999992,4.1,0.09999999999999964,1.9000000000000004
3,2.3,0.20600000000000007,4.300000000000001,16.7,0.40000000000000036
0,1.2,0.17900000000000005,2.7,8.500000000000002,4.6
3,1.0,0.09200000000000003,2.0999999999999996,-0.09999999999999964,-0.20000000000000018
0,-0.6999999999999997,-0.0020000000000000018,-1.8000000000000007,-2.799999999999999,1.0
1,0.30000000000000004,-0.20299999999999996,-1.7999999999999998,-2.4000000000000004,-0.20000000000000018
3,0.30000000000000004,-0.05500000000000005,-0.20000000000000018,1.4000000000000004,1.0999999999999996
3,-1.4,-0.12999999999999995,-2.3999999999999995,-4.500000000000002,1.0
