result,mean_10_home_goal,mean_10_home_possesion_pct,mean_10_home_shot_on_goal,mean_10_home_shot,mean_10_home_corner,mean_10_away_goal,mean_10_away_possesion_pct,mean_10_away_shot_on_goal,mean_10_away_shot,mean_10_away_corner
3,2.4,0.421,5.1,15.3,4.6,1.3333333333333333,0.425,3.0,10.5,3.3333333333333335
0,3.1,0.584,7.2,18.3,8.3,1.2,0.507,5.5,12.6,6.6
0,0.8,0.473,4.7,12.6,5.7,1.0,0.372,4.4,10.8,2.6
3,1.5,0.5700000000000001,5.1,15.6,5.1,1.2,0.44800000000000006,4.0,10.0,4.1
0,2.2,0.4800000000000001,5.4,15.1,5.7,0.7,0.488,3.2,11.3,3.6
0,0.5714285714285714,0.48285714285714293,3.4285714285714284,14.142857142857142,4.0,1.2,0.591,3.7,10.4,4.7
0,1.6,0.475,4.0,11.5,5.1,1.9,0.44400000000000006,4.4,13.1,5.9
3,1.6,0.5389999999999999,6.0,16.6,6.3,1.3,0.462,3.3,10.6,5.4
3,1.9,0.525,5.1,13.1,6.7,1.1,0.47300000000000003,3.0,10.5,3.8
0,0.8333333333333334,0.5566666666666666,3.8333333333333335,12.333333333333334,7.0,0.3,0.445,3.4,10.8,5.8
1,2.4,0.41500000000000004,5.2,15.2,4.5,1.3,0.595,3.5,9.7,4.8
3,1.2,0.44400000000000006,3.2,11.3,4.6,0.6,0.475,3.3,10.2,3.1
3,1.3,0.607,4.7,17.9,7.9,1.0,0.5309999999999999,4.1,10.7,4.3
1,1.1428571428571428,0.5585714285714286,4.714285714285714,13.285714285714286,7.428571428571429,1.6,0.492,4.6,12.3,5.1
1,1.5,0.495,4.6,15.4,6.5,0.7,0.372,3.1,8.4,3.4
1,1.2,0.49799999999999994,4.5,13.9,6.8,2.0,0.5880000000000001,5.9,15.9,5.9
3,2.3,0.40099999999999997,5.0,14.2,3.6,1.1,0.5820000000000001,3.4,12.3,6.3
1,1.6,0.54,6.1,16.1,5.8,1.0,0.559,3.3,11.9,5.7
0,1.4,0.571,5.0,15.8,5.9,1.25,0.49875,3.625,12.375,5.625
3,1.6,0.46699999999999997,3.7,10.9,4.4,1.2,0.49799999999999994,4.7,12.4,6.6
1,1.3,0.389,3.5,9.8,4.2,1.4,0.568,4.9,13.1,5.6
1,1.7,0.552,4.8,14.1,7.3,1.6,0.40499999999999997,4.4,12.1,5.0
3,1.25,0.5425,4.75,13.0,7.125,1.2,0.5890000000000001,3.6,9.5,4.9
1,1.4,0.5069999999999999,5.3,16.7,7.2,0.6,0.475,3.3,10.5,3.6
0,0.6,0.545,3.3,12.5,5.0,1.9,0.5740000000000001,5.4,14.5,5.9
0,1.7,0.5429999999999999,6.4,16.0,5.6,0.6,0.44800000000000006,3.6,10.3,5.5
1,1.3,0.615,4.9,19.3,7.7,0.8,0.382,3.0,8.2,3.5
1,2.1,0.489,5.5,16.5,6.5,1.1,0.46699999999999997,2.9,10.3,3.6
3,2.7,0.579,7.1,17.8,8.0,0.8,0.526,4.2,10.9,4.2
1,1.2,0.49800000000000005,4.4,13.5,6.8,1.6,0.502,4.1,12.6,4.9
3,1.3,0.488,5.3,13.7,6.5,0.8,0.526,4.3,12.8,5.4
0,1.1,0.43899999999999995,3.1,11.5,4.6,1.5,0.42625,4.0,11.25,4.125
0,1.2,0.499,3.9,12.3,4.0,1.9,0.43099999999999994,4.5,13.5,6.1
3,0.75,0.48500000000000004,3.875,14.125,4.0,1.2,0.446,3.5,9.4,3.7
1,1.4,0.627,4.4,13.9,5.3,1.3,0.453,3.3,10.7,5.0
3,1.3,0.481,5.2,13.8,6.4,0.4,0.44400000000000006,3.5,10.5,5.9
3,1.7,0.493,4.6,11.9,4.7,1.4,0.528,5.7,15.6,6.3
3,1.5,0.624,7.4,20.3,6.3,0.9,0.37300000000000005,4.5,10.9,2.7
3,3.1,0.585,7.7,18.8,8.2,0.9,0.526,4.2,12.4,5.0
0,0.9,0.549,3.5,11.8,5.0,1.5714285714285714,0.41428571428571426,3.4285714285714284,11.0,4.285714285714286
1,1.6,0.453,3.6,10.2,4.0,1.0,0.465,3.2,10.0,3.7
3,1.6,0.5900000000000001,5.4,16.7,5.5,1.0,0.381,4.5,11.3,2.7
0,1.7,0.491,4.3,12.2,4.5,1.4,0.40099999999999997,4.2,11.9,4.8
0,1.4,0.395,3.3,9.5,4.4,1.3333333333333333,0.5177777777777778,3.888888888888889,12.777777777777779,5.888888888888889
0,1.9,0.504,5.5,16.3,6.1,1.4,0.553,5.2,13.6,6.0
3,1.0,0.47000000000000003,4.0,13.222222222222221,4.333333333333333,1.1,0.511,4.7,12.1,7.1
0,1.9,0.546,4.9,13.2,6.7,2.1,0.42400000000000004,4.6,13.7,5.9
3,1.7,0.5029999999999999,4.9,15.9,5.8,1.8,0.596,5.6,14.8,5.8
0,1.1,0.637,3.9,13.9,6.3,1.3,0.43200000000000005,3.5,9.3,3.5
1,1.0,0.525,3.7,12.8,4.2,1.3,0.438,3.4,11.2,5.3
3,1.7,0.5930000000000001,7.0,18.8,6.1,1.3,0.55,6.0,16.6,6.6
3,1.8,0.5469999999999999,7.1,16.5,5.9,1.1,0.43499999999999994,3.5,9.8,3.8
1,2.1,0.409,5.1,14.3,3.3,1.2,0.5660000000000001,6.1,17.2,7.2
3,0.9,0.533,3.0,12.2,3.1,0.7,0.388,3.0,8.3,4.0
0,1.4,0.453,3.3,9.5,4.1,1.5,0.5109999999999999,4.3,13.7,5.3
3,1.5,0.496,5.1,15.1,6.3,0.9,0.508,4.3,13.2,5.3
1,1.1,0.624,3.2,12.5,5.9,0.8,0.5519999999999999,3.3,12.0,6.0
3,2.9,0.591,7.4,18.2,7.8,1.0,0.38,3.9,10.7,2.5
3,1.9,0.569,6.8,17.2,6.5,1.2,0.515,3.8,12.5,5.6
0,2.2,0.557,5.1,13.8,7.0,1.0,0.4699999999999999,3.5,10.2,3.2
3,1.2,0.40700000000000003,3.3,10.8,5.9,0.6,0.44399999999999995,3.5,9.8,5.4
3,1.3,0.49399999999999994,4.3,13.1,6.8,0.9,0.453,3.1,9.7,4.2
1,1.2,0.495,4.8,13.4,6.5,0.7,0.5399999999999999,4.2,10.6,4.5
1,0.6,0.546,3.6,12.6,5.7,1.4,0.42000000000000004,3.7,11.8,5.6
0,1.0,0.4600000000000001,3.7,12.8,4.4,1.6,0.561,5.2,13.7,5.5
1,1.5,0.587,4.8,16.0,5.3,1.5555555555555556,0.4211111111111111,3.7777777777777777,11.333333333333334,4.111111111111111
3,1.2,0.618,4.6,19.4,7.5,2.1,0.41,4.9,13.3,5.6
0,0.9,0.437,2.8,11.1,5.1,1.1,0.514,4.9,12.5,6.6
3,1.6,0.487,3.8,11.9,4.0,1.2,0.5890000000000001,4.1,9.9,6.0
1,1.1111111111111112,0.5433333333333334,4.666666666666667,12.666666666666666,7.222222222222222,1.4,0.40800000000000003,4.2,11.9,5.1
0,1.1,0.44400000000000006,3.6,12.4,4.6,1.0,0.5650000000000001,5.5,16.6,7.0
3,1.4,0.42200000000000004,3.6,11.6,5.7,0.9,0.477,3.1,9.7,3.5
1,2.1,0.5309999999999999,4.9,14.0,6.6,1.6,0.5599999999999999,5.3,14.0,5.4
1,1.6,0.41600000000000004,4.6,13.7,3.5,1.2,0.517,3.6,12.1,4.9
3,1.2,0.43100000000000005,3.0,11.1,4.6,0.9,0.466,3.1,9.8,4.2
3,1.2,0.48199999999999993,3.6,12.6,6.4,0.9,0.52,4.3,12.9,5.8
3,1.2,0.622,3.4,13.2,5.8,0.8,0.5319999999999999,4.4,11.0,4.4
3,1.6,0.556,5.8,16.3,6.5,0.5,0.44000000000000006,3.3,9.1,4.6
0,1.1,0.49399999999999994,4.8,13.1,6.4,1.1,0.552,3.4,11.8,6.3
3,1.6,0.48699999999999993,5.8,15.6,5.9,1.0,0.525,4.8,14.0,7.0
3,1.9,0.5,5.2,15.7,5.8,1.4,0.42800000000000005,3.5,10.6,3.8
0,1.6,0.5559999999999999,6.9,17.3,7.1,2.0,0.418,4.6,13.3,6.0
1,1.4,0.611,4.9,19.8,8.0,1.9,0.5780000000000001,5.4,14.2,5.5
0,0.9,0.518,2.9,11.3,3.5,1.2,0.373,3.8,10.3,2.8
0,1.3,0.609,5.1,19.9,7.9,1.4,0.563,4.0,9.8,6.1
3,1.3,0.506,3.3,11.8,4.4,0.9,0.41500000000000004,3.1,8.5,3.5
1,2.6,0.597,7.1,18.6,8.5,1.3,0.501,4.0,12.3,5.0
1,1.3,0.504,3.8,12.5,4.7,1.8,0.5589999999999999,4.8,12.8,5.2
1,1.5,0.596,4.7,16.3,5.6,0.8,0.391,3.0,8.2,4.4
0,1.1,0.538,4.6,12.5,6.9,1.5,0.433,3.8,12.0,5.9
1,1.5,0.45099999999999996,3.5,10.0,4.0,1.4,0.581,4.3,10.2,5.8
3,0.7,0.534,3.4,12.2,5.9,1.1,0.42300000000000004,3.7,11.3,4.6
3,0.8,0.54,2.7,11.4,4.1,1.2,0.438,3.2,10.8,3.9
3,2.8,0.591,7.0,18.5,8.1,0.8,0.433,3.3,11.1,4.8
3,1.7,0.476,4.5,12.2,4.4,1.3,0.445,3.6,11.8,5.5
3,1.4,0.525,5.2,12.9,6.8,0.9,0.43100000000000005,3.3,8.9,3.4
1,0.8,0.544,3.8,13.1,5.9,2.0,0.418,4.9,14.1,6.0
3,1.9,0.495,4.9,14.3,5.3,0.8,0.399,3.0,8.6,4.3
1,1.7,0.587,4.5,15.1,5.5,1.3,0.5,4.0,12.2,4.5
3,2.0,0.573,7.4,17.9,7.6,1.1,0.368,3.7,10.1,2.7
0,2.2,0.5449999999999999,5.0,15.0,6.5,0.8,0.524,3.9,10.0,3.7
0,1.6,0.541,5.3,15.0,6.6,1.2,0.554,3.7,12.0,6.9
0,1.1,0.627,3.4,13.1,6.1,0.8,0.5210000000000001,4.1,12.2,5.6
1,1.2,0.417,3.0,10.5,5.2,0.8,0.47700000000000004,3.3,10.2,4.4
3,1.5,0.417,4.3,13.2,3.7,0.8,0.475,3.2,9.4,3.9
3,2.2,0.562,4.8,15.4,6.1,0.6,0.46799999999999997,3.6,9.8,4.7
3,1.3,0.44299999999999995,4.1,12.4,4.3,0.6,0.45499999999999996,3.3,9.8,4.9
1,1.7,0.4640000000000001,5.8,15.6,5.6,0.9,0.549,5.1,16.2,6.6
1,1.2,0.43,3.3,11.5,4.3,0.9,0.5199999999999999,3.4,12.1,4.9
1,1.2,0.449,3.8,11.9,4.9,0.9,0.553,3.6,11.7,6.9
0,1.0,0.48,4.5,12.6,6.1,1.9,0.574,6.0,15.5,6.2
1,1.3,0.42700000000000005,3.6,11.4,5.5,0.8,0.518,3.4,9.8,4.0
3,1.8,0.48900000000000005,4.3,13.6,5.2,1.1,0.48100000000000004,3.5,13.0,5.7
3,2.0,0.582,7.6,18.3,8.5,1.2,0.43099999999999994,3.2,10.4,3.7
0,1.3,0.52,3.6,12.4,4.7,1.6,0.485,4.3,12.8,4.7
0,1.3,0.52,5.4,14.1,7.1,2.0,0.571,5.1,12.9,5.0
1,0.9,0.55,2.7,12.0,4.8,0.7,0.43899999999999995,3.0,11.0,4.6
1,1.6,0.5730000000000001,4.4,14.5,6.0,1.2,0.555,4.4,10.5,6.7
1,1.5,0.617,5.5,20.2,8.1,1.3,0.35,3.7,9.9,2.6
0,1.1,0.488,4.6,13.0,6.2,1.0,0.518,3.6,12.2,4.8
0,2.8,0.5860000000000001,6.6,18.0,7.6,2.1,0.406,5.1,14.3,6.0
3,1.7,0.487,4.7,12.6,4.7,0.7,0.379,2.5,7.8,4.2
0,1.1,0.441,3.4,11.6,4.8,0.8,0.545,4.4,15.3,6.3
3,0.8,0.53,3.4,12.0,5.6,0.8,0.442,3.6,9.5,4.3
3,1.6,0.48599999999999993,6.0,17.1,5.6,0.6,0.458,3.1,9.6,4.4
3,1.4,0.6050000000000001,3.1,12.6,5.2,0.8,0.496,2.9,9.6,4.3
0,1.4,0.47000000000000003,3.1,10.6,6.3,2.1,0.563,6.0,15.3,6.3
0,1.5,0.46699999999999997,3.5,11.5,6.6,1.5,0.543,4.7,13.8,6.5
3,1.6,0.418,4.7,13.2,3.8,1.4,0.563,4.4,14.4,7.3
1,1.6,0.542,5.9,15.3,7.2,0.8,0.506,4.0,12.2,5.7
0,2.3,0.5680000000000001,5.9,17.6,7.6,2.2,0.5609999999999999,5.9,14.4,5.6
0,0.8,0.509,3.2,11.3,5.4,1.9,0.575,4.9,14.2,6.8
0,1.2,0.533,5.1,13.7,7.3,1.0,0.48599999999999993,3.0,9.5,4.0
3,2.0,0.5680000000000001,4.8,14.9,6.4,0.7,0.45200000000000007,3.5,9.4,4.5
3,1.6,0.546,5.3,14.8,7.0,2.0,0.4,4.9,13.4,5.3
3,1.3,0.43099999999999994,3.7,12.5,4.8,1.3,0.5589999999999999,4.5,10.8,6.9
0,0.7,0.558,2.7,12.2,4.8,0.9,0.487,4.1,12.1,5.6
0,1.0,0.48200000000000004,4.3,12.4,6.2,1.2,0.43499999999999994,3.2,10.1,3.5
1,1.3,0.4699999999999999,3.0,10.7,6.2,1.1,0.477,3.5,12.1,5.2
0,2.1,0.587,5.0,17.3,7.0,0.7,0.36300000000000004,2.0,7.3,3.6
1,1.3,0.446,4.0,13.0,5.1,1.0,0.446,3.0,11.0,4.8
0,0.9,0.5,3.5,11.4,5.4,1.9,0.48600000000000004,4.8,12.1,5.1
0,1.3,0.45099999999999996,3.0,10.3,4.9,1.0,0.545,3.6,11.2,6.1
3,1.8,0.593,8.3,20.2,8.7,0.9,0.5,3.5,10.0,4.4
3,1.2,0.583,2.9,12.6,5.4,1.1,0.42800000000000005,3.4,10.3,3.9
3,1.7,0.608,5.5,19.0,7.8,0.7,0.537,3.8,13.6,6.1
3,1.4,0.492,5.6,15.8,5.4,2.0,0.572,5.1,13.4,5.3
1,1.4,0.45,4.1,13.0,4.2,0.9,0.358,2.1,7.7,3.6
3,1.2,0.532,3.2,12.5,5.6,0.6,0.46099999999999997,3.4,9.3,4.3
3,1.4,0.42700000000000005,4.4,12.4,3.7,0.6,0.42700000000000005,3.0,8.8,4.2
3,1.4,0.42700000000000005,3.7,11.6,5.2,0.9,0.45,2.8,11.3,4.7
0,1.4,0.571,5.2,15.3,7.4,1.0,0.47800000000000004,3.3,10.0,4.4
3,1.4,0.588,3.3,12.4,5.0,1.7,0.5740000000000001,4.4,11.5,4.8
1,1.2,0.441,3.7,11.8,4.7,0.9,0.5149999999999999,3.3,12.1,4.6
0,1.6,0.483,3.9,12.6,5.5,1.0,0.5569999999999999,3.8,11.8,6.3
3,1.3,0.521,3.5,12.4,5.4,0.5,0.46499999999999997,2.8,9.1,4.3
3,1.5,0.5,6.0,16.3,5.5,1.3,0.363,3.7,10.3,3.0
3,1.3,0.524,4.9,13.4,7.8,0.6,0.502,3.7,11.4,5.2
0,1.3,0.527,3.4,12.7,4.6,0.7,0.501,3.8,11.7,4.9
0,1.0,0.48200000000000004,4.6,13.2,6.7,2.1,0.585,5.1,14.9,6.8
0,1.6,0.501,4.5,12.9,4.8,1.1,0.5199999999999999,3.7,13.2,4.3
0,1.2,0.458,4.0,12.1,4.7,1.9,0.40099999999999997,4.9,12.1,5.4
3,1.4,0.41800000000000004,3.7,11.6,5.5,1.0,0.5589999999999999,3.9,10.5,7.1
1,1.5,0.49700000000000005,3.8,12.9,6.1,1.4,0.354,3.8,10.5,2.7
3,0.8,0.56,2.8,11.8,5.2,0.4,0.41500000000000004,2.7,7.8,3.5
1,1.9,0.5680000000000001,5.2,16.0,6.8,1.0,0.491,3.3,10.3,4.2
0,0.8,0.489,3.4,11.7,5.5,1.7,0.581,5.0,13.9,5.6
0,1.2,0.42000000000000004,3.1,11.2,5.3,0.4,0.43600000000000005,2.5,8.0,3.4
3,0.9,0.56,2.6,12.1,5.2,0.4,0.45,2.8,8.2,4.3
3,2.2,0.5850000000000001,5.7,18.2,8.4,0.5,0.44299999999999995,2.8,8.3,4.0
3,1.4,0.45199999999999996,3.9,12.8,4.7,0.6,0.45099999999999996,2.8,8.4,3.7
0,2.3,0.5820000000000001,5.5,17.6,7.4,1.1,0.47300000000000003,3.6,11.4,4.9
0,1.1,0.45899999999999996,3.9,11.0,4.9,1.2,0.491,3.7,10.3,4.0
3,1.6,0.49799999999999994,4.1,13.4,6.0,2.0,0.579,5.2,15.0,6.6
3,2.0,0.599,9.2,21.5,8.8,1.1,0.505,3.5,11.8,4.2
0,2.0,0.5680000000000001,5.5,18.7,8.3,1.1,0.55,4.2,10.5,7.3
1,1.1,0.517,4.7,13.5,4.8,1.3,0.36100000000000004,3.3,10.2,3.1
0,1.0,0.49300000000000005,4.5,13.5,7.0,1.7,0.393,4.7,11.6,5.7
0,1.7,0.569,4.9,16.9,7.5,1.5,0.5549999999999999,4.0,10.5,4.2
1,1.3,0.42400000000000004,2.7,9.2,4.0,0.6,0.549,3.3,12.9,6.0
1,2.0,0.584,5.5,17.4,7.7,1.3,0.465,3.9,11.9,5.6
3,1.5,0.522,5.0,13.5,7.9,1.0,0.48200000000000004,3.3,10.3,4.1
1,2.0,0.597,9.0,21.5,8.8,1.6,0.5549999999999999,4.2,10.8,4.1
1,1.4,0.514,5.7,16.4,5.1,1.2,0.42700000000000005,3.1,11.3,5.1
1,1.5,0.588,5.0,18.4,7.9,1.7,0.5940000000000001,5.1,14.3,5.9
3,1.9,0.5900000000000001,8.8,20.9,8.3,0.9,0.5469999999999999,3.7,9.7,7.0
1,0.6,0.48100000000000004,4.4,12.9,7.2,1.5,0.48599999999999993,4.8,11.4,5.5
3,2.1,0.5720000000000001,5.6,18.9,8.0,0.9,0.368,1.9,8.2,4.2
1,1.0,0.46299999999999997,4.3,14.3,5.9,0.8,0.362,1.7,7.3,3.6
3,0.8,0.5559999999999999,2.8,12.2,4.9,1.3,0.546,3.8,10.3,5.9
1,1.1,0.45699999999999996,3.8,11.3,5.2,1.6,0.492,4.7,11.8,5.3
3,1.8,0.5810000000000001,5.4,18.3,7.5,1.2,0.4960000000000001,3.6,9.8,4.0
0,1.0,0.472,4.1,14.9,5.7,1.6,0.40199999999999997,4.7,11.4,5.5
1,1.6,0.601,6.1,16.3,7.8,1.1,0.41899999999999993,3.0,11.1,5.0
0,1.3,0.495,4.2,12.5,6.2,1.8,0.586,4.9,15.5,6.5
0,1.2,0.542,3.5,13.6,5.4,2.0,0.5780000000000001,5.4,15.7,5.6
3,1.1,0.47800000000000004,4.5,12.9,6.9,0.4,0.44799999999999995,2.7,8.9,3.3
3,1.9,0.491,4.6,13.9,6.4,0.7,0.47800000000000004,3.3,9.3,3.9
0,1.0,0.45,3.4,12.5,5.9,0.9,0.409,3.4,10.0,3.8
1,1.4,0.46900000000000003,3.6,12.6,4.9,1.4,0.4779999999999999,3.9,12.8,5.5
0,1.9,0.572,5.2,16.4,8.2,1.3,0.5509999999999999,4.4,13.6,5.5
3,1.2,0.576,3.1,13.0,6.2,0.4,0.44400000000000006,2.6,7.9,4.3
1,1.5,0.488,5.0,12.8,4.1,1.4,0.554,4.5,13.4,5.2
3,1.4,0.499,4.8,13.2,4.0,1.2,0.488,3.7,10.9,4.4
0,1.4,0.46099999999999997,3.3,10.8,5.2,1.5,0.364,3.2,9.8,2.9
1,1.4,0.558,4.2,16.0,7.6,0.6,0.488,3.1,11.8,5.6
3,1.8,0.487,6.0,16.8,5.4,0.7,0.42800000000000005,3.2,9.3,3.0
0,0.7,0.466,3.3,12.3,5.2,1.1,0.507,3.4,11.4,4.5
3,1.4,0.579,4.0,12.5,6.6,1.0,0.41500000000000004,2.5,10.2,4.6
1,1.4,0.537,3.7,13.1,5.0,1.2,0.46799999999999997,3.6,10.7,4.4
3,2.1,0.584,6.3,19.8,7.0,1.2,0.476,4.2,10.6,5.1
3,1.5,0.6,6.1,16.3,7.7,0.8,0.358,1.7,8.3,4.6
1,1.6,0.502,5.9,16.7,5.5,1.7,0.543,4.3,10.5,4.1
3,1.3,0.578,3.0,13.0,5.3,1.6,0.47800000000000004,4.5,11.6,5.2
3,1.5,0.434,2.8,9.6,4.1,0.7,0.475,3.2,9.5,4.2
3,1.6,0.584,5.9,15.2,7.5,0.9,0.425,3.4,9.7,3.7
0,1.5,0.5010000000000001,4.7,12.6,6.7,1.0,0.562,3.9,13.8,6.0
3,1.3,0.45699999999999996,3.7,12.7,5.0,0.6,0.491,3.5,11.3,5.0
0,0.8,0.49000000000000005,3.8,12.9,5.9,1.3,0.548,4.0,11.4,5.9
3,1.6,0.47300000000000003,4.0,13.5,5.2,1.1,0.503,3.1,10.5,4.5
1,0.8,0.4539999999999999,3.9,14.3,5.5,1.6,0.55,4.7,11.3,4.2
3,2.2,0.579,5.3,18.4,8.3,1.2,0.491,3.5,10.5,3.9
1,2.0,0.5980000000000001,8.6,21.8,8.8,0.7,0.362,1.8,9.5,4.9
0,1.2,0.49700000000000005,4.1,12.7,6.7,1.7,0.5589999999999999,4.1,11.4,6.2
0,0.9,0.462,3.8,12.1,5.3,1.0,0.48999999999999994,3.5,12.0,6.2
1,2.2,0.597,6.5,20.1,6.7,0.7,0.46900000000000003,3.2,9.1,4.1
1,1.4,0.58,4.4,13.5,6.1,1.4,0.39099999999999996,4.5,11.2,5.2
3,2.2,0.46799999999999997,4.8,13.0,6.3,1.5,0.5509999999999999,4.4,12.0,4.6
3,1.4,0.632,5.9,16.9,8.0,0.4,0.429,2.9,9.4,3.5
3,1.1,0.545,3.5,13.0,5.0,1.9,0.5780000000000001,5.1,15.6,6.5
3,1.2,0.472,3.7,11.7,5.6,0.5,0.442,2.6,7.7,4.3
1,2.1,0.556,5.1,15.8,7.8,2.0,0.5820000000000001,5.4,16.1,5.7
0,0.9,0.45600000000000007,3.5,12.9,6.4,1.7,0.4999999999999999,4.1,12.7,5.9
1,1.2,0.538,3.3,12.1,4.9,1.5,0.382,3.3,10.1,3.5
3,1.4,0.497,5.3,13.2,4.3,0.8,0.42400000000000004,2.5,9.9,5.1
3,1.5,0.5519999999999999,4.3,15.3,6.6,1.1,0.514,3.1,11.5,4.6
0,1.9,0.492,5.7,16.9,5.6,1.5,0.5050000000000001,3.4,11.3,4.4
3,1.1,0.43600000000000005,4.1,14.3,5.0,1.8,0.5619999999999999,4.5,11.2,5.7
0,1.3,0.45299999999999996,3.3,10.7,4.8,0.9,0.545,3.7,10.2,6.8
3,0.7,0.495,4.3,13.4,6.8,1.3,0.4800000000000001,3.5,10.5,3.5
3,1.9,0.475,4.4,15.5,6.3,1.2,0.476,4.4,10.0,5.1
1,0.8,0.449,3.0,10.8,4.4,0.7,0.475,3.3,9.3,4.0
3,1.4,0.43199999999999994,4.6,14.9,4.9,1.1,0.479,4.3,9.7,4.9
1,1.3,0.5109999999999999,4.1,12.9,6.4,0.8,0.348,1.9,9.8,4.5
0,2.0,0.61,8.4,21.8,9.2,1.1,0.469,3.4,11.6,5.7
3,2.0,0.484,5.8,17.6,5.8,1.0,0.5469999999999999,3.4,9.4,6.3
1,2.2,0.583,6.6,19.4,7.1,1.9,0.5740000000000001,4.9,11.7,5.7
3,2.2,0.5930000000000001,6.2,19.2,7.1,0.6,0.41100000000000003,2.7,9.4,3.5
3,1.5,0.461,3.5,11.6,5.0,0.6,0.417,3.2,9.4,3.2
1,2.2,0.583,5.1,18.5,8.5,1.6,0.5389999999999999,4.5,11.0,3.9
1,0.9,0.45600000000000007,3.4,13.5,6.7,2.0,0.58,5.0,15.1,6.1
1,1.1,0.491,3.8,13.1,5.6,1.6,0.395,3.4,9.6,3.7
1,1.2,0.522,3.4,11.2,4.6,1.6,0.54,4.4,11.7,3.7
3,1.8,0.488,5.9,14.3,4.3,1.9,0.581,5.6,16.9,6.2
3,1.6,0.53,4.6,15.5,6.0,0.2,0.453,2.7,9.8,4.6
3,2.6,0.46699999999999997,4.9,13.8,6.1,0.9,0.429,2.8,10.7,4.7
3,1.2,0.544,3.4,11.5,5.2,1.8,0.526,4.7,13.6,6.0
3,1.7,0.579,4.7,13.5,6.3,1.0,0.481,2.5,10.6,3.9
1,1.9,0.543,4.8,15.8,8.3,1.2,0.404,4.5,12.0,5.6
3,1.6,0.641,6.0,17.3,7.6,0.4,0.429,2.1,7.2,4.0
0,1.3,0.509,4.0,12.7,6.4,1.3,0.541,3.5,9.4,5.3
0,1.8,0.641,6.2,16.7,7.4,2.3,0.571,5.1,15.0,6.1
1,1.4,0.521,4.9,15.2,5.9,1.9,0.58,5.6,16.3,6.4
3,2.0,0.594,4.6,18.2,8.8,1.6,0.384,3.4,9.2,4.2
1,2.3,0.4960000000000001,5.0,14.8,6.4,0.7,0.404,3.2,9.5,3.3
3,1.9,0.5429999999999999,5.2,15.7,8.1,1.8,0.5229999999999999,4.6,13.3,5.5
1,1.0,0.46,2.0,12.0,9.0,1.0,0.48500000000000004,3.1,10.9,3.9
0,0.7,0.453,4.5,11.7,5.4,1.5,0.513,3.9,12.1,4.6
0,0.7,0.5029999999999999,4.5,13.8,6.4,0.7,0.34700000000000003,1.7,9.8,4.4
3,1.7,0.567,4.6,12.8,6.3,1.1,0.46799999999999997,3.1,11.9,4.8
0,1.0,0.522,3.3,10.9,5.2,1.8,0.546,4.5,11.3,3.9
3,1.9,0.495,5.0,17.4,5.6,1.0,0.485,2.7,10.4,4.2
0,1.1,0.492,3.9,12.8,5.1,1.8,0.576,4.9,12.0,5.5
0,1.2,0.434,4.6,15.4,5.4,2.0,0.53,3.0,8.0,1.0
0,0.9,0.438,3.3,12.4,5.6,1.3,0.5,4.8,10.3,4.8
1,1.9,0.461,4.3,14.7,5.8,1.6,0.5349999999999999,4.4,11.5,4.2
3,1.8,0.607,7.9,22.3,9.4,0.9,0.42300000000000004,2.9,10.8,5.0
0,1.1,0.524,3.5,12.8,5.4,0.6,0.441,3.1,11.3,4.9
0,1.1,0.422,4.4,13.3,5.0,1.1,0.557,4.0,11.1,5.7
1,2.2,0.509,5.0,14.9,6.0,1.3,0.371,3.2,9.0,4.1
0,1.1,0.489,4.1,13.0,5.0,1.6,0.549,4.6,11.1,4.1
3,1.4,0.535,5.5,16.1,6.4,0.9,0.4760000000000001,2.9,10.7,3.5
3,1.8,0.46799999999999997,4.4,14.5,5.4,1.4,0.521,3.7,12.3,5.1
1,0.8,0.522,4.6,15.4,6.9,1.1,0.479,3.0,10.5,4.5
3,2.0,0.542,6.0,16.5,8.3,0.4,0.40599999999999997,2.4,9.9,4.7
1,1.9,0.5940000000000001,7.8,21.3,8.3,1.9,0.586,5.0,15.3,6.6
3,0.7,0.42800000000000005,4.0,10.2,4.5,2.3,0.587,5.4,15.3,6.4
3,1.1,0.437,5.0,13.8,5.2,1.3,0.41900000000000004,4.7,13.1,5.3
1,0.7,0.433,3.0,12.0,5.7,1.0,0.56,2.5,7.5,2.5
3,2.3,0.6060000000000001,4.6,18.2,8.1,1.6,0.505,4.3,13.2,5.2
0,1.0,0.517,2.9,11.1,5.7,2.0,0.5760000000000001,5.3,15.9,6.2
0,1.9,0.506,5.1,18.3,5.5,1.1,0.403,3.8,9.5,3.4
3,2.3,0.5860000000000001,7.1,18.9,6.3,1.3,0.41899999999999993,4.8,13.3,5.2
1,1.1,0.518,3.2,12.4,4.7,1.9,0.5780000000000001,5.0,13.6,5.9
3,2.0,0.651,6.3,17.5,7.4,1.1,0.4659999999999999,3.4,12.3,4.5
0,1.0,0.52,3.0,12.0,7.5,1.1,0.418,3.0,11.1,5.0
1,0.6,0.41600000000000004,3.8,10.8,4.5,0.7,0.453,3.2,11.2,5.6
0,1.8,0.552,4.8,13.4,6.3,1.8,0.5529999999999999,4.8,11.5,4.1
3,1.1,0.5269999999999999,3.7,12.4,6.9,0.7,0.33999999999999997,1.9,10.0,4.6
